,folder,model,modified_ner,sub_categories,file,path,precision,recall,f1,loose_precision,loose_recall,loose_f1,unlabeled_precision,unlabeled_recall,unlabeled_f1
119,person,multi,PER,arabic,arabic_conll_1_results_multi.iob2,../predictions\person\multi\arabic_conll_1_results_multi.iob2,0.6727848101265823,0.6573902288188003,0.6649984360337817,0.9392405063291139,0.9134199134199135,0.9261502786223869,0.7223471682682479,0.6255311614730878,0.6704620931777209
120,person,multi,PER,arabic,arabic_conll_2_results_multi.iob2,../predictions\person\multi\arabic_conll_2_results_multi.iob2,0.677338355304457,0.6672850958565244,0.6722741433021806,0.9409918392969241,0.9214594928880643,0.9311232439379812,0.7222108495394064,0.6246458923512748,0.6698946169182569
121,person,multi,PER,arabic,arabic_conll_3_results_multi.iob2,../predictions\person\multi\arabic_conll_3_results_multi.iob2,0.6715374841168996,0.6536796536796536,0.6624882481980571,0.9358322744599746,0.9072356215213359,0.9213120981713739,0.7219832001639008,0.6239376770538244,0.6693893057270397
122,person,multi,PER,arabic,arabic_conll_4_results_multi.iob2,../predictions\person\multi\arabic_conll_4_results_multi.iob2,0.6706398996235885,0.6611008039579468,0.6658361881033946,0.9372647427854455,0.9183673469387755,0.9277198211624442,0.720597259153201,0.6237606232294618,0.6686912783524722
123,person,multi,PER,arabic,arabic_conll_5_results_multi.iob2,../predictions\person\multi\arabic_conll_5_results_multi.iob2,0.6756926952141058,0.6635745207173779,0.669578783151326,0.9389168765743073,0.91713048855906,0.927895817644789,0.722938408021281,0.6255311614730878,0.670716658756526
124,person,multi,PER,arabic,arabic_conll_6_results_multi.iob2,../predictions\person\multi\arabic_conll_6_results_multi.iob2,0.6719643992371265,0.6536796536796536,0.6626959247648903,0.9396058486967578,0.9134199134199135,0.9263278584805761,0.7213349713349714,0.6237606232294618,0.6690087352829472
125,person,multi,PER,arabic,arabic_conll_7_results_multi.iob2,../predictions\person\multi\arabic_conll_7_results_multi.iob2,0.6766917293233082,0.6679035250463822,0.6722689075630252,0.9373433583959899,0.9214594928880643,0.929333560138351,0.7233824733824734,0.6255311614730878,0.6709077098366882
126,person,multi,PER,arabic,arabic_conll_8_results_multi.iob2,../predictions\person\multi\arabic_conll_8_results_multi.iob2,0.6706473915776241,0.6598639455782312,0.665211970074813,0.9390320553111251,0.9189857761286333,0.9289007753935964,0.7208350388866148,0.6235835694050992,0.6686918549458896
127,person,multi,PER,arabic,arabic_conll_9_results_multi.iob2,../predictions\person\multi\arabic_conll_9_results_multi.iob2,0.6706624605678233,0.6573902288188003,0.6639600249843848,0.9394321766561514,0.9183673469387755,0.9287803390488336,0.7210731107925455,0.6234065155807366,0.6686924318678188
128,person,multi,PER,european,european_conll_10_results_multi.iob2,../predictions\person\multi\european_conll_10_results_multi.iob2,0.6480582524271845,0.660482374768089,0.6542113323124042,0.9399271844660194,0.935064935064935,0.9374897553471834,0.7109390914646567,0.6179178470254958,0.6611726816330397
129,person,multi,PER,european,european_conll_1_results_multi.iob2,../predictions\person\multi\european_conll_1_results_multi.iob2,0.6302114803625377,0.645021645021645,0.6375305623471883,0.9377643504531722,0.9344465058750773,0.936102488299577,0.7029280195201302,0.6120750708215298,0.6543630512966119
130,person,multi,PER,european,european_conll_2_results_multi.iob2,../predictions\person\multi\european_conll_2_results_multi.iob2,0.6285714285714286,0.6394557823129252,0.6339668914776211,0.9337386018237082,0.9270253555967841,0.930369868717809,0.7016293279022403,0.6099504249291785,0.6525857169918545
131,person,multi,PER,european,european_conll_3_results_multi.iob2,../predictions\person\multi\european_conll_3_results_multi.iob2,0.62507608034084,0.6351267779839208,0.6300613496932516,0.9354838709677419,0.9307359307359307,0.9331038611194253,0.70177225504176,0.6099504249291785,0.6526475324429288
132,person,multi,PER,european,european_conll_4_results_multi.iob2,../predictions\person\multi\european_conll_4_results_multi.iob2,0.6426858513189448,0.6629560915275201,0.6526636225266362,0.9370503597122302,0.9393939393939394,0.9382206860495513,0.7083671811535337,0.6175637393767706,0.6598562239878926
133,person,multi,PER,european,european_conll_5_results_multi.iob2,../predictions\person\multi\european_conll_5_results_multi.iob2,0.6285541439806412,0.642547928262214,0.635474006116208,0.9352692075015124,0.9338280766852195,0.9345480865155351,0.7014681892332789,0.6090651558073654,0.6520090978013646
134,person,multi,PER,european,european_conll_6_results_multi.iob2,../predictions\person\multi\european_conll_6_results_multi.iob2,0.6365838885523925,0.6499690785405071,0.6432068543451653,0.93519079345851,0.935064935064935,0.935127860026918,0.7049347471451876,0.6120750708215298,0.6552312357846853
135,person,multi,PER,european,european_conll_7_results_multi.iob2,../predictions\person\multi\european_conll_7_results_multi.iob2,0.6422073984232869,0.6549165120593692,0.6484996938150643,0.9381443298969072,0.935064935064935,0.9366021013508683,0.7099734856210483,0.6163243626062322,0.6598426689413325
136,person,multi,PER,european,european_conll_8_results_multi.iob2,../predictions\person\multi\european_conll_8_results_multi.iob2,0.6448484848484849,0.658008658008658,0.6513621059075605,0.9393939393939394,0.9344465058750773,0.9369136913691369,0.7111699959233592,0.6177407932011332,0.6611711199545196
137,person,multi,PER,european,european_conll_9_results_multi.iob2,../predictions\person\multi\european_conll_9_results_multi.iob2,0.6420798065296252,0.6567717996289425,0.6493427086517883,0.9334945586457074,0.9319727891156463,0.9327330531829987,0.7089354773051089,0.6166784702549575,0.659596629107092
138,person,multi,PER,indian,indian_conll_10_results_multi.iob2,../predictions\person\multi\indian_conll_10_results_multi.iob2,0.6815889029003783,0.66852195423624,0.6749921948173587,0.9413619167717528,0.9189857761286333,0.9300392770705036,0.7233258242883474,0.6253541076487252,0.670781502231507
139,person,multi,PER,indian,indian_conll_1_results_multi.iob2,../predictions\person\multi\indian_conll_1_results_multi.iob2,0.6862745098039216,0.670995670995671,0.6785490931832395,0.9399114484503479,0.9158936301793444,0.927747120084362,0.7254299754299754,0.6273016997167139,0.6728066843904292
