tp,fp,fn,recall_loose_tp,recall_loose_fn,precision_loose_tp,precision_loose_fp,tp_ul,fp_ul,fn_ul
0,4,4,0,4,0,4,4,0,0
0,2,2,0,2,0,2,2,0,0
0,0,0,0,0,0,0,0,0,0
0,0,5,0,5,0,0,0,0,5
0,0,19,0,19,0,0,0,0,19
0,0,12,0,12,0,0,0,0,12
0,0,12,0,12,0,0,0,0,12
0,0,2,0,2,0,0,0,0,2
1,0,0,1,0,1,0,1,0,0
0,0,1,0,1,0,0,0,0,1
2,1,1,3,0,3,0,2,1,1
0,0,2,0,2,0,0,0,0,2
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
1,1,1,2,0,2,0,1,1,1
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,2,0,2,0,0,0,0,2
0,0,1,0,1,0,0,0,0,1
1,0,1,2,0,1,0,1,0,1
0,0,1,0,1,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0
0,0,1,0,1,0,0,0,0,1
0,1,2,1,1,1,0,0,1,2
0,0,1,0,1,0,0,0,0,1
0,0,2,0,2,0,0,0,0,2
0,0,0,0,0,0,0,0,0,0
0,0,2,0,2,0,0,0,0,2
0,0,2,0,2,0,0,0,0,2
0,0,2,0,2,0,0,0,0,2
0,1,2,0,2,0,1,0,1,2
0,0,2,0,2,0,0,0,0,2
0,0,2,0,2,0,0,0,0,2
0,0,1,0,1,0,0,0,0,1
0,0,2,0,2,0,0,0,0,2
0,1,2,0,2,0,1,0,1,2
0,0,1,0,1,0,0,0,0,1
0,0,1,0,1,0,0,0,0,1
0,0,1,0,1,0,0,0,0,1
0,0,2,0,2,0,0,0,0,2
0,1,1,0,1,0,1,1,0,0
0,1,2,0,2,0,1,0,1,2
0,1,1,0,1,0,1,1,0,0
0,1,1,0,1,0,1,0,1,1
0,0,1,0,1,0,0,0,0,1
0,0,2,0,2,0,0,0,0,2
0,0,2,0,2,0,0,0,0,2
0,0,1,0,1,0,0,0,0,1
0,0,2,0,2,0,0,0,0,2
0,0,0,0,0,0,0,0,0,0
0,0,1,0,1,0,0,0,0,1
0,1,0,0,0,0,1,0,1,0
1,0,0,1,0,1,0,1,0,0
0,0,5,0,5,0,0,0,0,5
0,0,1,0,1,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0
0,0,1,0,1,0,0,0,0,1
1,0,0,1,0,1,0,1,0,0
0,1,1,0,1,0,1,1,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,1,1,1,0,1,0,0,1,1
0,0,1,0,1,0,0,0,0,1
0,2,1,1,0,2,0,0,2,1
0,1,1,1,0,1,0,0,1,1
0,0,1,0,1,0,0,0,0,1
0,1,1,1,0,1,0,0,1,1
1,0,0,1,0,1,0,1,0,0
1,0,0,1,0,1,0,1,0,0
0,0,1,0,1,0,0,0,0,1
0,0,1,0,1,0,0,0,0,1
1,0,0,1,0,1,0,1,0,0
0,1,1,1,0,1,0,0,1,1
1,0,0,1,0,1,0,1,0,0
1,0,0,1,0,1,0,1,0,0
1,0,0,1,0,1,0,1,0,0
0,1,1,1,0,1,0,0,1,1
1,0,0,1,0,1,0,1,0,0
1,0,0,1,0,1,0,1,0,0
1,0,0,1,0,1,0,1,0,0
1,0,0,1,0,1,0,1,0,0
1,0,0,1,0,1,0,1,0,0
1,0,0,1,0,1,0,1,0,0
1,0,2,1,2,1,0,1,0,2
0,0,1,0,1,0,0,0,0,1
0,3,6,1,5,1,2,1,2,5
0,0,0,0,0,0,0,0,0,0
0,0,3,0,3,0,0,0,0,3
0,0,3,0,3,0,0,0,0,3
1,0,0,1,0,1,0,1,0,0
0,2,6,1,5,1,1,0,2,6
0,2,4,0,4,0,2,2,0,2
0,3,3,0,3,0,3,2,1,1
0,0,0,0,0,0,0,0,0,0
1,1,1,2,0,2,0,1,1,1
1,2,2,1,2,1,2,3,0,0
0,1,1,0,1,0,1,0,1,1
1,1,1,1,1,1,1,2,0,0
1,0,0,1,0,1,0,1,0,0
0,2,2,0,2,0,2,2,0,0
1,3,3,1,3,1,3,2,2,2
0,1,2,0,2,0,1,1,0,1
0,1,2,0,2,0,1,0,1,2
0,0,1,0,1,0,0,0,0,1
1,1,1,1,1,1,1,2,0,0
0,1,3,0,3,0,1,1,0,2
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,1,2,0,0
1,0,0,1,0,1,0,1,0,0
0,1,1,0,1,0,1,1,0,0
1,0,0,1,0,1,0,1,0,0
0,1,3,0,3,0,1,1,0,2
0,0,2,0,2,0,0,0,0,2
1,1,2,1,2,1,1,1,1,2
2,1,5,3,4,3,0,2,1,5
0,0,2,0,2,0,0,0,0,2
3,1,2,4,1,4,0,3,1,2
1,0,2,1,2,1,0,1,0,2
0,0,2,0,2,0,0,0,0,2
0,2,8,1,7,1,1,0,2,8
0,3,2,1,1,2,1,1,2,1
0,2,4,0,4,0,2,0,2,4
1,0,9,1,9,1,0,1,0,9
0,0,2,0,2,0,0,0,0,2
1,0,0,1,0,1,0,1,0,0
2,1,1,2,1,2,1,2,1,1
0,3,6,0,6,0,3,1,2,5
1,1,3,1,3,1,1,1,1,3
0,0,2,0,2,0,0,0,0,2
0,2,4,1,3,1,1,0,2,4
1,0,1,1,1,1,0,1,0,1
1,0,1,1,1,1,0,1,0,1
0,2,4,0,4,0,2,1,1,3
1,0,5,1,5,1,0,1,0,5
0,0,2,0,2,0,0,0,0,2
2,0,0,2,0,2,0,2,0,0
0,5,6,0,6,0,5,1,4,5
1,1,3,1,3,1,1,2,0,2
2,0,0,2,0,2,0,2,0,0
0,0,0,0,0,0,0,0,0,0
0,0,4,0,4,0,0,0,0,4
2,3,3,3,2,3,2,4,1,1
0,1,1,0,1,0,1,1,0,0
1,0,0,1,0,1,0,1,0,0
0,1,1,0,1,0,1,1,0,0
0,0,0,0,0,0,0,0,0,0
0,0,1,0,1,0,0,0,0,1
0,0,4,0,4,0,0,0,0,4
0,0,0,0,0,0,0,0,0,0
0,0,4,0,4,0,0,0,0,4
0,0,4,0,4,0,0,0,0,4
0,0,0,0,0,0,0,0,0,0
0,1,1,0,1,0,1,1,0,0
0,0,4,0,4,0,0,0,0,4
0,0,0,0,0,0,0,0,0,0
0,0,2,0,2,0,0,0,0,2
0,1,1,0,1,0,1,0,1,1
0,0,1,0,1,0,0,0,0,1
0,0,2,0,2,0,0,0,0,2
0,1,3,1,2,1,0,0,1,3
0,0,3,0,3,0,0,0,0,3
0,4,5,0,5,0,4,0,4,5
1,0,0,1,0,1,0,1,0,0
0,1,1,0,1,0,1,0,1,1
0,0,1,0,1,0,0,0,0,1
2,0,0,2,0,2,0,2,0,0
0,0,1,0,1,0,0,0,0,1
0,2,8,0,8,0,2,0,2,8
0,2,2,0,2,0,2,2,0,0
0,2,2,0,2,0,2,1,1,1
0,0,2,0,2,0,0,0,0,2
0,1,2,0,2,0,1,1,0,1
0,3,5,3,2,2,1,0,3,5
0,0,0,0,0,0,0,0,0,0
0,1,1,0,1,0,1,0,1,1
1,1,1,1,1,1,1,2,0,0
0,0,0,0,0,0,0,0,0,0
0,1,1,0,1,0,1,1,0,0
0,0,0,0,0,0,0,0,0,0
0,2,4,0,4,0,2,1,1,3
0,3,3,0,3,0,3,3,0,0
0,0,1,0,1,0,0,0,0,1
1,0,0,1,0,1,0,1,0,0
1,3,4,1,4,1,3,4,0,1
0,2,3,0,3,0,2,1,1,2
0,0,0,0,0,0,0,0,0,0
0,1,1,0,1,0,1,0,1,1
1,1,1,1,1,1,1,2,0,0
1,3,3,1,3,1,3,4,0,0
0,1,1,0,1,0,1,1,0,0
1,2,4,2,3,2,1,2,1,3
1,2,3,2,2,2,1,2,1,2
1,2,3,1,3,1,2,3,0,1
0,0,0,0,0,0,0,0,0,0
2,3,3,2,3,2,3,5,0,0
0,1,2,0,2,0,1,1,0,1
0,3,6,1,5,1,2,2,1,4
0,1,1,1,0,1,0,0,1,1
1,0,0,1,0,1,0,1,0,0
0,1,1,1,0,1,0,0,1,1
0,4,4,2,2,2,2,0,4,4
0,1,1,0,1,0,1,1,0,0
0,2,2,0,2,0,2,1,1,1
1,1,2,1,2,1,1,2,0,1
3,0,1,3,1,3,0,3,0,1
0,1,1,1,0,1,0,0,1,1
0,0,1,0,1,0,0,0,0,1
1,0,0,1,0,1,0,1,0,0
0,2,4,2,2,1,1,0,2,4
0,0,0,0,0,0,0,0,0,0
1,0,1,1,1,1,0,1,0,1
0,3,4,1,3,1,2,0,3,4
0,0,0,0,0,0,0,0,0,0
1,1,4,1,4,1,1,2,0,3
0,3,3,0,3,0,3,1,2,2
0,2,2,0,2,0,2,0,2,2
1,0,0,1,0,1,0,1,0,0
1,1,1,1,1,1,1,1,1,1
0,1,1,1,0,1,0,0,1,1
0,1,2,0,2,0,1,1,0,1
0,1,1,0,1,0,1,1,0,0
1,0,0,1,0,1,0,1,0,0
0,5,6,0,6,0,5,3,2,3
0,0,3,0,3,0,0,0,0,3
0,1,2,0,2,0,1,1,0,1
0,1,1,0,1,0,1,0,1,1
0,5,7,1,6,1,4,4,1,3
0,2,5,0,5,0,2,1,1,4
0,4,6,0,6,0,4,4,0,2
0,1,1,0,1,0,1,1,0,0
0,1,2,0,2,0,1,1,0,1
0,1,1,0,1,0,1,1,0,0
0,1,1,0,1,0,1,0,1,1
0,0,1,0,1,0,0,0,0,1
0,1,3,0,3,0,1,1,0,2
0,0,5,0,5,0,0,0,0,5
0,0,2,0,2,0,0,0,0,2
0,0,1,0,1,0,0,0,0,1
0,1,1,0,1,0,1,1,0,0
1,0,0,1,0,1,0,1,0,0
1,0,1,1,1,1,0,1,0,1
1,1,1,1,1,1,1,1,1,1
0,1,2,1,1,1,0,0,1,2
0,0,0,0,0,0,0,0,0,0
0,0,2,0,2,0,0,0,0,2
0,1,2,0,2,0,1,1,0,1
0,1,4,0,4,0,1,0,1,4
0,2,2,0,2,0,2,2,0,0
1,2,3,1,3,1,2,1,2,3
1,2,8,2,7,2,1,2,1,7
0,1,2,0,2,0,1,1,0,1
0,0,0,0,0,0,0,0,0,0
0,1,1,0,1,0,1,0,1,1
0,2,5,0,5,0,2,0,2,5
0,1,1,0,1,0,1,1,0,0
0,0,1,0,1,0,0,0,0,1
3,3,3,3,3,3,3,4,2,2
1,0,1,1,1,1,0,1,0,1
1,0,3,1,3,1,0,1,0,3
1,1,1,1,1,1,1,1,1,1
0,0,1,0,1,0,0,0,0,1
0,1,1,0,1,0,1,1,0,0
0,0,1,0,1,0,0,0,0,1
0,0,2,0,2,0,0,0,0,2
1,0,0,1,0,1,0,1,0,0
0,1,1,0,1,0,1,0,1,1
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,1,1,0,1,0,1,1,0,0
0,1,1,0,1,0,1,1,0,0
0,0,1,0,1,0,0,0,0,1
0,0,1,0,1,0,0,0,0,1
0,0,1,0,1,0,0,0,0,1
0,2,3,1,2,1,1,2,0,1
2,0,0,2,0,2,0,2,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,2,0,2,0,0,0,0,2
1,0,0,1,0,1,0,1,0,0
1,0,1,1,1,1,0,1,0,1
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,1,0,1,0
0,0,1,0,1,0,0,0,0,1
1,0,1,1,1,1,0,1,0,1
1,0,0,1,0,1,0,1,0,0
0,1,3,1,2,1,0,0,1,3
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,1,1,0,1,0,1,0,1,1
0,1,1,0,1,0,1,0,1,1
1,0,0,1,0,1,0,1,0,0
0,1,2,0,2,0,1,1,0,1
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,1,2,0,2,0,1,0,1,2
0,2,2,0,2,0,2,2,0,0
0,0,1,0,1,0,0,0,0,1
1,0,0,1,0,1,0,1,0,0
1,5,5,3,3,2,4,4,2,2
0,4,5,1,4,1,3,3,1,2
0,1,3,1,2,0,1,0,1,3
1,3,4,1,4,1,3,1,3,4
0,1,1,0,1,0,1,1,0,0
0,1,1,0,1,0,1,1,0,0
3,1,1,3,1,3,1,4,0,0
1,2,1,2,0,3,0,1,2,1
0,0,0,0,0,0,0,0,0,0
0,1,1,1,0,1,0,0,1,1
0,0,0,0,0,0,0,0,0,0
2,2,5,4,3,4,0,2,2,5
0,0,1,0,1,0,0,0,0,1
0,1,3,1,2,1,0,0,1,3
0,0,2,0,2,0,0,0,0,2
0,0,1,0,1,0,0,0,0,1
1,0,0,1,0,1,0,1,0,0
1,1,0,1,0,1,1,1,1,0
0,0,0,0,0,0,0,0,0,0
0,0,1,0,1,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0
0,1,4,0,4,0,1,0,1,4
0,1,1,0,1,0,1,1,0,0
0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,1,0,1,0
0,0,2,0,2,0,0,0,0,2
0,3,3,0,3,0,3,2,1,1
0,0,0,0,0,0,0,0,0,0
0,0,1,0,1,0,0,0,0,1
1,2,2,1,2,1,2,2,1,1
0,0,1,0,1,0,0,0,0,1
1,0,0,1,0,1,0,1,0,0
1,0,0,1,0,1,0,1,0,0
0,2,3,0,3,0,2,0,2,3
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
1,0,1,1,1,1,0,1,0,1
0,0,0,0,0,0,0,0,0,0
0,1,1,0,1,0,1,1,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
1,0,0,1,0,1,0,1,0,0
0,1,2,0,2,0,1,1,0,1
1,0,0,1,0,1,0,1,0,0
1,3,3,2,2,2,2,2,2,2
1,0,0,1,0,1,0,1,0,0
0,2,2,0,2,0,2,1,1,1
0,1,1,0,1,0,1,1,0,0
0,0,0,0,0,0,0,0,0,0
0,3,3,0,3,0,3,1,2,2
0,1,2,0,2,0,1,1,0,1
0,0,1,0,1,0,0,0,0,1
0,1,1,1,0,1,0,0,1,1
1,0,0,1,0,1,0,1,0,0
1,1,0,1,0,1,1,1,1,0
1,0,0,1,0,1,0,1,0,0
0,1,6,1,5,1,0,0,1,6
0,2,2,0,2,0,2,1,1,1
0,0,0,0,0,0,0,0,0,0
0,1,1,0,1,0,1,0,1,1
0,0,2,0,2,0,0,0,0,2
1,0,0,1,0,1,0,1,0,0
0,2,3,0,3,0,2,2,0,1
0,3,3,0,3,0,3,0,3,3
0,0,0,0,0,0,0,0,0,0
0,0,1,0,1,0,0,0,0,1
0,2,2,0,2,0,2,2,0,0
2,0,0,2,0,2,0,2,0,0
0,2,2,0,2,0,2,1,1,1
0,2,2,0,2,0,2,1,1,1
0,1,1,1,0,1,0,0,1,1
1,0,0,1,0,1,0,1,0,0
0,0,2,0,2,0,0,0,0,2
0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,2,0,2,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,1,2,0,2,0,1,0,1,2
0,0,0,0,0,0,0,0,0,0
1,0,0,1,0,1,0,1,0,0
0,0,2,0,2,0,0,0,0,2
0,0,1,0,1,0,0,0,0,1
0,0,1,0,1,0,0,0,0,1
0,2,1,1,0,1,1,0,2,1
1,0,0,1,0,1,0,1,0,0
0,2,2,0,2,0,2,1,1,1
0,1,0,0,0,0,1,0,1,0
0,1,1,0,1,0,1,1,0,0
0,1,0,0,0,0,1,0,1,0
0,0,0,0,0,0,0,0,0,0
0,1,1,0,1,0,1,1,0,0
0,1,1,0,1,0,1,1,0,0
0,1,1,0,1,0,1,0,1,1
0,1,1,0,1,0,1,0,1,1
0,1,1,1,0,1,0,0,1,1
0,1,1,0,1,0,1,1,0,0
0,1,1,1,0,0,1,0,1,1
0,0,1,0,1,0,0,0,0,1
0,1,1,1,0,1,0,0,1,1
0,0,4,0,4,0,0,0,0,4
0,2,1,1,0,0,2,0,2,1
0,0,1,0,1,0,0,0,0,1
0,1,1,1,0,1,0,0,1,1
0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,1,0,1,0
0,0,3,0,3,0,0,0,0,3
0,1,1,0,1,0,1,0,1,1
0,0,1,0,1,0,0,0,0,1
0,0,1,0,1,0,0,0,0,1
0,0,1,0,1,0,0,0,0,1
0,0,4,0,4,0,0,0,0,4
0,0,1,0,1,0,0,0,0,1
0,0,4,0,4,0,0,0,0,4
0,1,4,0,4,0,1,1,0,3
0,0,4,0,4,0,0,0,0,4
0,0,1,0,1,0,0,0,0,1
0,0,2,0,2,0,0,0,0,2
0,1,1,1,0,1,0,0,1,1
0,1,2,0,2,0,1,0,1,2
0,0,1,0,1,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0
0,1,1,0,1,0,1,1,0,0
1,2,3,1,3,1,2,1,2,3
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,1,0,1,0,0,0,0,1
1,0,0,1,0,1,0,1,0,0
0,1,1,1,0,1,0,0,1,1
0,0,0,0,0,0,0,0,0,0
0,0,1,0,1,0,0,0,0,1
0,1,2,0,2,0,1,0,1,2
0,0,1,0,1,0,0,0,0,1
0,0,1,0,1,0,0,0,0,1
0,0,5,0,5,0,0,0,0,5
1,0,1,1,1,1,0,1,0,1
2,0,1,2,1,2,0,2,0,1
1,0,0,1,0,1,0,1,0,0
1,1,1,2,0,2,0,1,1,1
2,0,1,2,1,2,0,2,0,1
1,1,1,2,0,2,0,1,1,1
0,0,0,0,0,0,0,0,0,0
0,2,5,1,4,1,1,0,2,5
0,3,5,2,3,2,1,0,3,5
0,0,1,0,1,0,0,0,0,1
1,1,5,2,4,2,0,1,1,5
0,0,0,0,0,0,0,0,0,0
2,0,1,2,1,2,0,2,0,1
1,0,10,1,10,1,0,1,0,10
1,1,4,2,3,2,0,1,1,4
0,0,2,0,2,0,0,0,0,2
0,0,1,0,1,0,0,0,0,1
0,1,1,0,1,0,1,0,1,1
0,0,0,0,0,0,0,0,0,0
1,1,3,1,3,1,1,2,0,2
1,1,2,1,2,1,1,1,1,2
2,0,1,2,1,2,0,2,0,1
1,0,1,1,1,1,0,1,0,1
0,1,1,1,0,1,0,0,1,1
0,2,1,1,0,2,0,0,2,1
0,0,2,0,2,0,0,0,0,2
0,0,2,0,2,0,0,0,0,2
0,1,1,0,1,0,1,1,0,0
0,1,1,0,1,0,1,1,0,0
1,0,0,1,0,1,0,1,0,0
0,0,1,0,1,0,0,0,0,1
0,0,1,0,1,0,0,0,0,1
0,1,1,0,1,0,1,1,0,0
0,0,1,0,1,0,0,0,0,1
0,0,1,0,1,0,0,0,0,1
1,0,0,1,0,1,0,1,0,0
0,1,4,0,4,0,1,1,0,3
0,1,3,1,2,1,0,0,1,3
0,3,3,0,3,0,3,3,0,0
0,0,2,0,2,0,0,0,0,2
1,2,3,1,3,1,2,2,1,2
0,1,1,0,1,0,1,1,0,0
0,0,1,0,1,0,0,0,0,1
0,0,2,0,2,0,0,0,0,2
0,0,3,0,3,0,0,0,0,3
1,0,0,1,0,1,0,1,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,1,1,0,1,0,1,1,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,1,1,0,1,0,1,0,1,1
0,2,2,1,1,1,1,1,1,1
0,1,1,0,1,0,1,1,0,0
0,1,2,0,2,0,1,1,0,1
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,4,5,0,5,0,4,2,2,3
0,3,4,1,3,1,2,0,3,4
0,0,0,0,0,0,0,0,0,0
0,1,1,0,1,0,1,1,0,0
0,1,1,1,0,1,0,0,1,1
1,1,1,1,1,1,1,2,0,0
0,0,1,0,1,0,0,0,0,1
0,1,1,0,1,0,1,1,0,0
0,0,1,0,1,0,0,0,0,1
0,1,1,0,1,0,1,1,0,0
0,1,1,0,1,0,1,1,0,0
1,1,1,1,1,1,1,2,0,0
1,0,0,1,0,1,0,1,0,0
0,3,3,1,2,2,1,0,3,3
1,0,4,1,4,1,0,1,0,4
0,1,2,0,2,0,1,1,0,1
1,0,0,1,0,1,0,1,0,0
0,4,4,2,2,2,2,1,3,3
0,2,5,1,4,1,1,1,1,4
0,3,3,0,3,0,3,2,1,1
0,2,2,0,2,0,2,2,0,0
0,0,1,0,1,0,0,0,0,1
0,1,1,1,0,1,0,0,1,1
0,1,1,0,1,0,1,0,1,1
0,0,1,0,1,0,0,0,0,1
1,0,0,1,0,1,0,1,0,0
0,2,2,0,2,0,2,1,1,1
0,1,2,0,2,0,1,1,0,1
1,3,3,1,3,1,3,4,0,0
0,1,1,0,1,0,1,1,0,0
2,2,2,3,1,3,1,2,2,2
0,1,1,1,0,1,0,0,1,1
2,0,0,2,0,2,0,2,0,0
0,0,1,0,1,0,0,0,0,1
0,2,2,0,2,0,2,2,0,0
0,0,1,0,1,0,0,0,0,1
0,1,1,0,1,0,1,1,0,0
0,1,1,0,1,0,1,1,0,0
0,3,3,0,3,0,3,2,1,1
0,1,2,0,2,0,1,1,0,1
0,0,0,0,0,0,0,0,0,0
0,1,2,0,2,0,1,1,0,1
0,4,7,1,6,1,3,3,1,4
0,1,1,0,1,0,1,1,0,0
0,0,0,0,0,0,0,0,0,0
0,2,2,0,2,0,2,2,0,0
0,0,0,0,0,0,0,0,0,0
0,1,1,0,1,0,1,1,0,0
0,0,1,0,1,0,0,0,0,1
1,0,2,1,2,1,0,1,0,2
0,0,1,0,1,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,1,1,0,1,0,1,0,1,1
0,0,1,0,1,0,0,0,0,1
1,0,0,1,0,1,0,1,0,0
0,1,2,2,0,1,0,0,1,2
0,0,1,0,1,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0
1,0,0,1,0,1,0,1,0,0
1,0,0,1,0,1,0,1,0,0
0,1,2,0,2,0,1,0,1,2
0,0,1,0,1,0,0,0,0,1
0,1,1,0,1,0,1,0,1,1
1,0,0,1,0,1,0,1,0,0
1,2,2,1,2,1,2,3,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,1,2,0,2,0,1,1,0,1
0,1,1,0,1,0,1,1,0,0
0,0,1,0,1,0,0,0,0,1
1,0,0,1,0,1,0,1,0,0
1,0,1,1,1,1,0,1,0,1
0,2,4,0,4,0,2,2,0,2
1,0,0,1,0,1,0,1,0,0
1,1,1,1,1,1,1,2,0,0
0,0,0,0,0,0,0,0,0,0
0,1,2,0,2,0,1,1,0,1
0,1,1,0,1,0,1,1,0,0
1,0,0,1,0,1,0,1,0,0
0,6,5,0,5,0,6,1,5,4
0,0,3,0,3,0,0,0,0,3
0,2,1,0,1,0,2,0,2,1
0,2,3,0,3,0,2,2,0,1
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
1,1,2,2,1,2,0,1,1,2
0,3,3,0,3,0,3,2,1,1
1,1,1,1,1,1,1,2,0,0
0,0,1,0,1,0,0,0,0,1
1,0,0,1,0,1,0,1,0,0
0,2,3,1,2,1,1,0,2,3
0,3,5,2,3,2,1,1,2,4
0,1,1,0,1,0,1,1,0,0
0,1,3,1,2,1,0,0,1,3
0,3,3,2,1,2,1,1,2,2
0,0,0,0,0,0,0,0,0,0
0,2,4,1,3,2,0,0,2,4
0,0,1,0,1,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0
1,3,2,2,1,2,2,2,2,1
1,0,0,1,0,1,0,1,0,0
1,0,0,1,0,1,0,1,0,0
0,0,1,0,1,0,0,0,0,1
3,1,1,3,1,3,1,4,0,0
0,0,1,0,1,0,0,0,0,1
1,0,1,1,1,1,0,1,0,1
0,1,2,0,2,0,1,0,1,2
1,2,3,2,2,2,1,1,2,3
1,0,0,1,0,1,0,1,0,0
1,0,0,1,0,1,0,1,0,0
1,0,0,1,0,1,0,1,0,0
0,0,0,0,0,0,0,0,0,0
0,0,1,0,1,0,0,0,0,1
0,0,2,0,2,0,0,0,0,2
1,0,0,1,0,1,0,1,0,0
1,1,1,1,1,1,1,2,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
1,0,0,1,0,1,0,1,0,0
0,0,0,0,0,0,0,0,0,0
0,1,1,1,0,1,0,0,1,1
0,0,2,0,2,0,0,0,0,2
1,0,0,1,0,1,0,1,0,0
0,2,4,0,4,0,2,2,0,2
0,2,4,0,4,0,2,2,0,2
0,1,2,0,2,0,1,1,0,1
0,2,2,0,2,0,2,2,0,0
0,0,0,0,0,0,0,0,0,0
0,1,4,0,4,0,1,1,0,3
1,5,5,1,5,1,5,2,4,4
1,4,4,1,4,1,4,2,3,3
0,2,2,0,2,0,2,2,0,0
1,0,0,1,0,1,0,1,0,0
1,1,2,1,2,1,1,2,0,1
1,1,1,1,1,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0
0,3,3,0,3,0,3,2,1,1
0,2,2,0,2,0,2,1,1,1
1,0,0,1,0,1,0,1,0,0
2,1,1,2,1,2,1,3,0,0
0,0,1,0,1,0,0,0,0,1
1,0,0,1,0,1,0,1,0,0
0,0,1,0,1,0,0,0,0,1
1,1,3,1,3,1,1,1,1,3
1,2,2,1,2,1,2,1,2,2
0,0,0,0,0,0,0,0,0,0
1,0,0,1,0,1,0,1,0,0
1,0,0,1,0,1,0,1,0,0
0,0,0,0,0,0,0,0,0,0
0,0,1,0,1,0,0,0,0,1
1,0,0,1,0,1,0,1,0,0
2,0,0,2,0,2,0,2,0,0
0,1,1,0,1,0,1,1,0,0
0,0,0,0,0,0,0,0,0,0
0,3,4,1,3,1,2,2,1,2
0,0,2,0,2,0,0,0,0,2
0,0,0,0,0,0,0,0,0,0
0,1,1,0,1,0,1,1,0,0
1,0,0,1,0,1,0,1,0,0
0,1,1,0,1,0,1,1,0,0
0,1,2,0,2,0,1,0,1,2
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,2,2,0,2,0,2,0,2,2
0,2,2,0,2,0,2,2,0,0
0,0,1,0,1,0,0,0,0,1
0,1,1,0,1,0,1,1,0,0
0,1,1,0,1,0,1,1,0,0
1,0,3,1,3,1,0,1,0,3
0,0,1,0,1,0,0,0,0,1
